,日期,自營商,投信,外資,資餘,資增減,券餘,券增減,使用率,券資比,資券抵,開盤價,最高價,最低價,收盤價,漲跌,漲%,成交量,成交金額,本益比
1895,99/10/21,0,374,-4850,5091,-222 9,0,0 8,2.31%,0.00%,0,56.8,56.95,56.55,56.75,0.05,0.09%,11523,653929,0
1896,99/10/20,0,2574,-4019,5313,-162 4,0,-48 10,2.41%,0.00%,0,55.8,56.7,55.7,56.7,0.65,1.16%,12860,723370,0
1897,99/10/19,0,-1553,-7934,5475,279 9,48,"-1,212 1",2.48%,0.88%,0,56.2,56.2,55.85,56.05,-0.15,-0.27%,13751,770668,0
1898,99/10/18,-400,-1683,-9702,5196,475 9,1260,"-1,020 4",2.36%,24.25%,0,57.3,57.3,56.15,56.2,-1.15,-2.01%,15668,884763,0
1899,99/10/15,0,-38,-552,4721,-91 5,2280,-291 8,2.14%,48.29%,18,57.5,57.6,57.3,57.35,-0.1,-0.17%,2623,150561,0
1900,99/10/14,0,1890,-1009,4812,-37 1,2571,-288 6,2.18%,53.43%,75,56.9,57.7,56.9,57.45,0.9,1.59%,8088,464303,0
1901,99/10/13,-700,524,-1370,4849,-224 5,2859,-130 3,2.20%,58.96%,30,56.35,56.55,56.15,56.55,0.35,0.62%,4624,260715,0
1902,99/10/12,0,-565,-4919,5073,-220 6,2989,-12 6,2.31%,58.92%,50,57.0,57.0,56.05,56.2,-0.75,-1.32%,10326,582357,0
1903,99/10/11,0,-2565,-486,5293,45 3,3001,-27 3,2.37%,56.70%,15,57.6,57.6,56.9,56.95,-0.65,-1.13%,8952,513264,0
1904,99/10/08,0,-4241,-352,5248,38 8,3028,-6 8,2.35%,57.70%,74,57.85,57.95,57.45,57.6,-0.35,-0.60%,6654,383702,0
1905,99/10/07,0,-3295,-3538,5210,-155 6,3034,-89 10,2.34%,58.23%,1,57.85,57.95,57.7,57.95,0.2,0.35%,8859,512637,0
1906,99/10/06,0,650,8753,5365,20 9,3123,-150 2,2.42%,58.21%,9,57.9,58.05,57.7,57.75,0.35,0.61%,16062,928454,0
1907,99/10/05,0,-3028,-2004,5345,-179 7,3273,-51 10,2.41%,61.23%,37,57.5,57.55,57.05,57.4,-0.35,-0.61%,10535,602864,0
1908,99/10/04,0,-5752,-1622,5524,32 2,3324,-32 5,2.50%,60.17%,1,57.85,58.1,57.75,57.75,0.0,0.00%,16885,977436,0
1909,99/10/01,0,-4948,-383,5492,-219 1,3356,-14 10,2.49%,61.11%,4,57.9,57.9,57.5,57.75,0.05,0.09%,10251,591071,0
1910,99/09/30,0,-2850,-434,5711,116 7,3370,10 5,2.60%,59.01%,49,57.7,57.8,57.5,57.7,-0.1,-0.17%,6992,403021,0
1911,99/09/29,0,-432,1334,5595,-185 6,3360,-49 3,2.55%,60.05%,31,57.6,58.15,57.5,57.8,0.4,0.70%,12166,703291,0
1912,99/09/28,0,1292,603,5780,-205 3,3409,13 8,2.62%,58.98%,8,57.15,57.55,57.15,57.4,-0.1,-0.17%,7403,424821,0
1913,99/09/27,0,-608,142,5985,10 0,3396,-97 8,2.72%,56.74%,137,57.5,57.6,57.3,57.5,0.5,0.88%,4165,239352,0
1914,99/09/24,0,-124,-406,5975,285 8,3493,-56 7,2.71%,58.46%,79,57.1,57.3,56.85,57.0,-0.35,-0.61%,5496,313669,0
1915,99/09/23,0,918,5932,5690,-49 0,3549,41 4,2.58%,62.37%,32,57.35,57.65,57.1,57.35,0.0,0.00%,10459,599196,0
1916,99/09/21,0,415,3949,5739,-205 9,3508,-4 8,2.60%,61.13%,7,57.6,57.8,57.15,57.35,0.1,0.17%,7544,433060,0
1917,99/09/20,0,-653,-643,5944,-19 4,3512,-39 10,2.70%,59.08%,33,57.2,57.45,57.1,57.25,-0.05,-0.09%,6828,390990,0
1918,99/09/17,0,4198,7543,5963,281 9,3551,-107 1,2.71%,59.55%,4,56.85,57.5,56.85,57.3,0.65,1.15%,18472,1055933,0
1919,99/09/16,0,-308,2074,5682,344 9,3658,-20 4,2.58%,64.38%,38,57.2,57.3,56.65,56.65,-0.6,-1.05%,11751,670177,0
1920,99/09/15,0,2991,4602,5338,32 5,3678,-89 8,2.42%,68.90%,36,57.0,57.25,56.9,57.25,0.25,0.44%,16567,945156,0
1921,99/09/14,0,2679,6182,5306,121 1,3767,-92 6,2.40%,71.00%,7,56.8,57.0,56.75,57.0,0.2,0.35%,15111,859542,0
1922,99/09/13,0,5763,6613,5185,-61 5,3859,-205 3,2.34%,74.43%,40,55.55,56.8,55.55,56.8,1.55,2.81%,18146,1019516,0
1923,99/09/10,0,1437,852,5246,-19 6,4064,64 6,2.37%,77.47%,20,55.15,55.3,55.0,55.25,0.5,0.91%,6861,378438,0
1924,99/09/09,0,1321,-965,5265,-156 3,4000,-35 3,2.38%,75.97%,35,54.95,55.0,54.65,54.75,0.0,0.00%,3170,173808,0
1925,99/09/08,-284,-1016,-525,5421,-82 8,4035,-13 8,2.46%,74.43%,26,54.75,54.9,54.45,54.75,-0.1,-0.18%,5637,308092,0
1926,99/09/07,0,87,-717,5503,57 6,4048,-74 10,2.46%,73.56%,41,54.95,55.05,54.8,54.85,-0.1,-0.18%,5406,296971,0
1927,99/09/06,150,-4629,5367,5446,135 9,4122,6 2,2.43%,75.69%,18,54.95,55.0,54.65,54.95,0.4,0.73%,10084,553366,0
1928,99/09/03,0,570,-183,5311,-87 7,4116,-68 10,2.38%,77.50%,87,54.2,54.6,54.1,54.55,0.55,1.02%,6122,333094,0
1929,99/09/02,0,-318,1478,5398,290 2,4184,-45 5,2.39%,77.51%,60,54.1,54.35,53.8,54.0,0.3,0.56%,7072,382172,0
1930,99/09/01,0,-1693,-3370,5108,96 1,4229,-27 10,2.27%,82.79%,67,53.5,53.7,53.35,53.7,0.4,0.75%,11174,598371,0
1931,99/08/31,0,-2492,-3021,5012,-36 7,4256,-70 5,2.23%,84.92%,59,53.7,53.7,53.15,53.3,-0.8,-1.48%,8912,475561,0
1932,99/08/30,0,2243,-934,5048,-153 6,4326,-13 3,2.25%,85.70%,98,54.3,54.6,53.95,54.1,0.25,0.46%,8230,446721,0
1933,99/08/27,0,840,347,5201,-91 3,4339,-39 8,2.31%,83.43%,59,53.6,53.9,53.45,53.85,0.25,0.47%,8466,454576,0
1934,99/08/26,0,97,1523,5292,-170 0,4378,-53 8,2.35%,82.73%,50,53.9,53.95,53.6,53.6,-0.35,-0.65%,9344,502592,0
1935,99/08/25,0,-5213,287,5462,-242 8,4431,-30 7,2.42%,81.12%,45,54.3,54.5,53.85,53.95,-1.0,-1.82%,13857,749593,0
1936,99/08/24,0,-109,-568,5704,91 0,4461,-8 4,2.45%,78.21%,21,55.0,55.25,54.9,54.95,-0.35,-0.63%,6661,366610,0
1937,99/08/23,0,4259,1188,5613,-358 9,4469,63 8,2.40%,79.62%,14,54.85,55.6,54.7,55.3,0.35,0.64%,7551,417513,0
1938,99/08/20,-150,-1808,-801,5971,30 4,4406,13 10,2.55%,73.79%,40,54.85,54.95,54.65,54.95,0.0,0.00%,5175,283647,0
1939,99/08/19,0,737,1109,5941,47 9,4393,276 1,2.54%,73.94%,21,54.65,55.0,54.5,54.95,0.3,0.55%,3762,205910,0
1940,99/08/18,-160,619,-257,5894,247 9,4117,-10 4,2.52%,69.85%,83,55.0,55.05,54.4,54.65,-0.3,-0.55%,5574,305425,0
1941,99/08/17,0,1377,477,5647,-96 5,4127,43 8,2.39%,73.08%,31,54.85,55.0,54.75,54.95,-0.05,-0.09%,3216,176638,0
1942,99/08/16,0,212,84,5743,161 1,4084,-52 6,2.43%,71.11%,72,54.45,55.05,54.3,55.0,0.15,0.27%,4168,227992,0
1943,99/08/13,310,381,-389,5582,180 5,4136,33 3,2.31%,74.10%,16,54.3,55.0,54.3,54.85,0.6,1.11%,6844,373178,0
1944,99/08/12,0,-182,-238,5402,-53 6,4103,2 6,2.20%,75.95%,93,54.1,54.45,54.0,54.25,-0.45,-0.82%,7186,389835,0
1945,99/08/11,0,-135,-126,5455,17 3,4101,-489 3,2.22%,75.18%,77,55.0,55.2,54.55,54.7,-0.7,-1.26%,5770,316691,0
1946,99/08/10,0,2760,-788,5438,45 8,4590,-134 8,2.21%,84.41%,65,55.5,55.7,55.2,55.4,-0.1,-0.18%,7593,421040,0
1947,99/08/09,0,5577,1657,5393,-309 6,4724,-46 10,2.18%,87.60%,4,55.1,55.65,55.1,55.5,0.3,0.54%,10804,599684,0
1948,99/08/06,-354,-680,7306,5702,34 9,4770,-4 2,2.30%,83.65%,30,54.9,55.25,54.9,55.2,0.15,0.27%,11551,636192,0
1949,99/08/05,-395,6428,1378,5668,-241 7,4774,3 10,2.29%,84.23%,22,55.25,55.45,54.85,55.05,-0.05,-0.09%,9995,551370,0
1950,99/08/04,0,3133,613,5909,212 2,4771,38 5,2.38%,80.74%,38,55.0,55.3,54.95,55.1,-0.1,-0.18%,7132,393332,0
1951,99/08/03,0,4204,509,5697,-306 1,4733,-19 10,2.29%,83.08%,5,55.05,55.3,54.95,55.2,0.25,0.45%,8050,443670,0
1952,99/08/02,0,7689,2164,6003,-106 7,4752,-243 0,2.41%,79.16%,58,54.35,55.2,54.35,54.95,1.05,1.95%,12724,697944,0
1953,99/07/30,0,-1801,-95,6109,99 7,4995,16 5,2.45%,81.76%,59,53.9,54.05,53.5,53.9,-0.2,-0.37%,7818,420411,0
1954,99/07/29,0,-722,4587,6010,-7 6,4979,26 3,2.41%,82.85%,33,53.95,54.15,53.8,54.1,0.05,0.09%,10327,557557,0
1955,99/07/28,0,3142,6327,6017,114 3,4953,-29 8,2.41%,82.32%,14,53.6,54.1,53.5,54.05,0.45,0.84%,13671,736378,0
1956,99/07/27,350,-107,1595,5903,-78 0,4982,-281 8,2.36%,84.40%,11,53.9,53.9,53.55,53.6,-0.25,-0.46%,5529,297140,0
1957,99/07/26,-100,185,6759,5981,-165 8,5263,-9 7,2.38%,88.00%,10,53.7,53.95,53.65,53.85,0.15,0.28%,9747,524481,0
1958,99/07/23,0,9793,4847,6146,-414 0,5272,17 4,2.45%,85.78%,26,53.1,53.7,53.1,53.7,0.75,1.42%,18699,999077,0
1959,99/07/22,-50,-584,756,6560,-6 9,5255,3 8,2.61%,80.11%,27,52.9,53.05,52.6,52.95,0.05,0.09%,4262,225262,0
1960,99/07/21,750,-1019,5058,6566,77 4,5252,64 10,2.61%,79.99%,6,53.2,53.35,52.85,52.9,-0.3,-0.56%,8044,427478,0
1961,99/07/20,0,900,2672,6489,-198 9,5188,141 1,2.58%,79.95%,40,52.75,53.35,52.55,53.2,0.45,0.85%,8232,436782,0
1962,99/07/19,0,6283,3595,6687,7 9,5047,-34 4,2.66%,75.47%,95,52.25,52.85,52.2,52.75,-0.15,-0.28%,16805,883951,0
1963,99/07/16,-176,118,2811,6680,-117 5,5081,24 8,2.66%,76.06%,21,53.15,53.15,52.7,52.9,-0.35,-0.66%,9054,479370,0
1964,99/07/15,-457,-953,5550,6797,-92 1,5057,-58 6,2.70%,74.40%,23,52.95,53.25,52.8,53.25,0.1,0.19%,11031,585964,0
1965,99/07/14,0,411,9234,6889,-89 5,5115,-54 3,2.74%,74.25%,16,52.9,53.15,52.8,53.15,1.0,1.92%,15527,822811,0
1966,99/07/13,0,-955,1647,6978,39 6,5169,27 6,2.78%,74.08%,9,52.4,52.6,52.0,52.15,-0.15,-0.29%,5571,291326,0
1967,99/07/12,0,2445,765,6939,-15 3,5142,-188 3,2.76%,74.10%,26,52.4,52.95,52.3,52.3,-0.05,-0.10%,8958,471536,0
1968,99/07/09,-650,1500,1536,6954,-333 8,5330,15 8,2.76%,76.65%,13,51.9,52.4,51.9,52.35,0.3,0.58%,8072,421087,0
1969,99/07/08,0,3065,5279,7287,-531 6,5315,-70 10,2.99%,72.94%,62,51.9,52.05,51.65,52.05,0.75,1.46%,12064,626396,0
1970,99/07/07,0,843,-1061,7818,-142 9,5385,9 2,3.21%,68.88%,74,51.35,51.4,51.1,51.3,-0.1,-0.19%,4455,228305,0
1971,99/07/06,0,4626,-867,7960,-149 7,5376,-24 10,3.26%,67.54%,54,50.0,51.4,50.0,51.4,0.9,1.78%,9876,501830,0
1972,99/07/05,48,1048,25,8109,62 2,5400,-31 5,3.32%,66.59%,73,49.73,50.5,49.6,50.5,1.01,2.04%,3758,188216,0
1973,99/07/02,0,618,-1140,8047,-56 1,5431,-19 10,3.29%,67.49%,183,49.1,49.79,49.08,49.49,0.3,0.61%,6190,306436,0
1974,99/07/01,0,-8691,-53,8103,262 7,5450,87 0,3.32%,67.26%,166,49.55,49.55,49.01,49.19,-0.36,-0.73%,12171,598925,0
1975,99/06/30,48,-2771,-6049,7841,-13 7,5363,-97 5,3.24%,68.40%,135,49.55,49.69,49.28,49.55,-0.95,-1.88%,13176,651633,0
1976,99/06/29,250,-3583,1073,7854,32 6,5460,36 3,3.25%,69.52%,50,51.0,51.45,50.4,50.5,-0.3,-0.59%,11619,591997,0
1977,99/06/28,0,161,-1500,7822,-22 3,5424,24 8,3.24%,69.34%,58,50.7,50.95,50.6,50.8,0.2,0.40%,3672,186574,0
1978,99/06/25,0,-700,-232,7844,-276 0,5400,4 8,3.25%,68.84%,50,50.75,51.0,50.5,50.6,-0.7,-1.36%,6623,335767,0
1979,99/06/24,309,118,-88,8120,25 8,5396,18 7,3.37%,66.45%,122,51.15,51.4,51.1,51.3,0.15,0.29%,5788,296867,0
1980,99/06/23,0,-418,-1501,8095,-82 0,5378,17 4,3.36%,66.44%,48,51.35,51.5,51.05,51.15,-0.55,-1.06%,7660,392741,0
1981,99/06/22,0,-476,-38,8177,55 9,5361,-79 8,3.39%,65.56%,45,51.9,51.9,51.65,51.7,-0.3,-0.58%,5262,272219,0
1982,99/06/21,0,4086,5079,8122,-704 4,5440,-130 10,3.37%,66.98%,124,51.5,52.0,51.35,52.0,1.1,2.16%,15785,818409,0
1983,99/06/18,0,-376,628,8826,-95 9,5570,95 1,3.66%,63.11%,42,51.05,51.15,50.65,50.9,-0.15,-0.29%,3038,154627,0
1984,99/06/17,186,1374,2059,8921,-314 9,5475,-31 4,3.70%,61.37%,50,51.1,51.25,50.85,51.05,0.35,0.69%,5965,304639,0
1985,99/06/15,0,-592,-40,9235,-122 5,5506,6 8,3.83%,59.62%,191,50.35,51.1,50.15,50.7,0.35,0.70%,7669,387384,0
1986,99/06/14,0,2456,472,9357,-394 1,5500,-43 6,3.88%,58.78%,78,50.2,50.4,50.05,50.35,0.73,1.47%,5856,294058,0
1987,99/06/11,213,1375,-325,9751,-397 5,5543,212 3,4.05%,56.85%,100,49.69,49.76,49.46,49.62,0.77,1.58%,5728,284381,0
1988,99/06/10,0,1631,-877,10148,44 6,5331,216 6,4.23%,52.53%,217,48.18,48.89,48.18,48.85,0.67,1.39%,5686,275853,0
1989,99/06/09,-51,-2482,-1926,10104,-67 3,5115,302 3,4.21%,50.62%,209,48.5,48.65,47.95,48.18,-0.38,-0.78%,7602,366849,0
1990,99/06/08,0,-3507,-576,10171,-110 8,4813,141 8,4.23%,47.32%,221,48.7,48.7,48.31,48.56,-0.18,-0.37%,6856,332880,0
1991,99/06/07,20,-8317,-3773,10281,645 6,4672,-387 10,4.30%,45.44%,281,48.85,48.85,48.3,48.74,-1.31,-2.62%,15955,773812,0
1992,99/06/04,0,-1568,-51,9636,71 9,5059,-36 2,4.07%,52.50%,89,50.2,50.2,49.94,50.05,-0.15,-0.30%,3337,166897,0
1993,99/06/03,20,2546,496,9565,-144 7,5095,99 10,4.04%,53.27%,136,49.8,50.2,49.75,50.2,1.15,2.34%,5437,272097,0
1994,99/06/02,0,-5002,-401,9709,32 2,4996,124 5,4.11%,51.46%,208,49.52,49.83,48.8,49.05,-0.78,-1.57%,8608,425076,0
1995,99/06/01,0,-1450,-1872,9677,158 1,4872,89 10,4.11%,50.35%,192,50.0,50.2,49.6,49.83,-0.27,-0.54%,5341,266324,0
1996,99/05/31,156,1513,-1315,9519,-147 7,4783,69 5,4.05%,50.25%,102,50.0,50.15,49.72,50.1,0.23,0.46%,4494,224529,0
1997,99/05/28,157,-2885,-110,9666,-55 6,4714,-20 3,4.12%,48.77%,415,50.1,50.3,49.76,49.87,0.21,0.42%,9411,470604,0
1998,99/05/27,0,2042,-8385,9721,271 3,4734,-43 8,4.14%,48.70%,840,49.32,49.66,48.75,49.66,0.34,0.69%,15866,780825,0
1999,99/05/26,0,-3835,-2047,9450,211 0,4777,51 8,4.03%,50.55%,423,49.74,49.8,49.0,49.32,0.2,0.41%,14716,724843,0
2000,99/05/25,124,-16278,-738,9239,"1,161 8",4726,92 7,3.96%,51.15%,344,50.0,50.0,48.65,49.12,-1.33,-2.64%,23038,1133838,0
2001,99/05/24,0,688,-2217,8078,-97 0,4634,173 4,3.51%,57.37%,228,49.9,50.55,49.9,50.45,0.7,1.41%,6297,316625,0
2002,99/05/21,155,4294,-4930,8175,137 9,4461,19 8,3.55%,54.57%,464,50.0,50.0,49.3,49.75,-1.05,-2.07%,29923,1486408,0
2003,99/05/20,0,-3220,-4569,8038,94 4,4442,393 10,3.50%,55.26%,141,51.45,51.45,50.75,50.8,-0.65,-1.26%,13856,708055,0
2004,99/05/19,100,-98,-10674,7944,600 9,4049,138 1,3.46%,50.97%,347,51.5,51.55,50.95,51.45,-0.55,-1.06%,15988,819467,0
2005,99/05/18,100,-2866,32,7344,-17 9,3911,173 4,3.20%,53.25%,64,52.1,52.2,51.8,52.0,0.1,0.19%,5846,303730,0
2006,99/05/17,0,-1937,-6921,7361,381 5,3738,-10 8,3.23%,50.78%,135,52.6,52.6,51.7,51.9,-1.2,-2.26%,12090,628968,0
2007,99/05/14,0,-6233,-788,6980,33 1,3748,15 6,3.06%,53.70%,116,53.05,53.2,52.9,53.1,-0.15,-0.28%,12844,681355,0
2008,99/05/13,0,806,1499,6947,-299 5,3733,28 3,3.08%,53.74%,163,52.65,53.4,52.6,53.25,1.15,2.21%,8131,430734,0
2009,99/05/12,200,-2819,-1588,7246,-54 6,3705,162 6,3.22%,51.13%,144,52.1,52.5,51.95,52.1,-0.1,-0.19%,7851,409832,0
2010,99/05/11,0,-700,-1054,7300,302 3,3543,104 3,3.24%,48.53%,157,52.6,52.8,52.05,52.2,-0.2,-0.38%,9244,485470,0
2011,99/05/10,0,-1589,-739,6998,108 8,3439,90 8,3.10%,49.14%,268,52.15,52.5,51.85,52.4,0.45,0.87%,11115,578961,0
2012,99/05/07,0,-751,-17549,6890,199 6,3349,30 10,3.06%,48.61%,359,51.3,52.0,51.05,51.95,0.0,0.00%,28002,1445694,0
2013,99/05/06,20,8684,-3671,6691,379 9,3319,-215 2,2.87%,49.60%,143,52.95,52.95,51.8,51.95,-1.05,-1.98%,30653,1601893,0
2014,99/05/05,0,-1288,-9846,6312,648 7,3534,-226 10,2.69%,55.99%,142,53.4,53.45,52.85,53.0,-1.5,-2.75%,20067,1064925,0
2015,99/05/04,-361,-3851,-2891,5664,-1 2,3760,-114 5,2.41%,66.38%,148,54.75,54.8,54.2,54.5,0.05,0.09%,10132,552287,0
2016,99/05/03,0,-2576,323,5665,-40 1,3874,28 10,2.41%,68.38%,124,54.5,54.85,54.25,54.45,-0.35,-0.64%,5880,320630,0
2017,99/04/30,0,107,415,5705,51 7,3846,-27 5,2.43%,67.41%,131,55.4,55.7,54.7,54.8,-0.2,-0.36%,5323,294391,0
2018,99/04/29,0,72,-976,5654,28 6,3873,0 3,2.40%,68.50%,11,55.25,55.3,54.85,55.0,-0.25,-0.45%,5086,280045,0
2019,99/04/28,0,-792,-515,5626,282 3,3873,-60 8,2.39%,68.84%,134,54.75,55.35,54.55,55.25,-0.6,-1.07%,7437,408344,0
2020,99/04/27,0,1728,807,5344,-261 0,3933,0 8,2.26%,73.60%,30,55.9,55.95,55.6,55.85,-0.05,-0.09%,5511,307309,0
2021,99/04/26,0,3603,4266,5605,-532 8,3933,-5 7,2.37%,70.17%,29,55.25,55.9,55.25,55.9,1.15,2.10%,11154,620845,0
2022,99/04/23,0,-1932,-2912,6137,-15 0,3938,81 4,2.60%,64.17%,56,54.45,54.75,54.45,54.75,0.3,0.55%,8919,487267,0
2023,99/04/22,0,-829,-3829,6152,194 9,3857,12 8,2.74%,62.70%,139,54.2,54.5,53.9,54.45,-0.1,-0.18%,8147,440887,0
2024,99/04/21,200,-1104,826,5958,132 4,3845,104 10,2.66%,64.54%,147,54.15,54.6,54.15,54.55,0.7,1.30%,7300,397400,0
2025,99/04/20,200,-1880,-1168,5826,103 9,3741,-17 1,2.60%,64.21%,57,53.9,54.1,53.75,53.85,0.2,0.37%,6757,364420,0
2026,99/04/19,0,-6434,-2282,5723,1 9,3758,-155 4,2.56%,65.66%,52,54.65,54.65,53.65,53.65,-1.55,-2.81%,14075,763951,0
2027,99/04/16,-1400,-1033,-2752,5722,-94 5,3913,17 8,2.56%,68.39%,40,55.5,55.5,54.9,55.2,-0.35,-0.63%,11168,615453,0
2028,99/04/15,-350,-1990,690,5816,-495 1,3896,-2 6,2.61%,66.99%,147,55.35,55.8,55.35,55.55,0.35,0.63%,12427,690185,0
2029,99/04/14,0,1104,2762,6311,-79 5,3898,-27 3,2.83%,61.77%,70,55.0,55.2,54.8,55.2,0.4,0.73%,8278,454766,0
2030,99/04/13,0,-94,72,6390,95 6,3925,10 6,2.86%,61.42%,129,55.2,55.2,54.6,54.8,-0.65,-1.17%,11544,633544,0
2031,99/04/12,0,-2142,3973,6295,9 3,3915,-33 3,2.82%,62.19%,29,55.45,55.55,55.2,55.45,0.25,0.45%,8812,488117,0
2032,99/04/09,-260,1368,2322,6286,-246 8,3948,14 8,2.82%,62.81%,197,55.0,55.2,54.8,55.2,0.15,0.27%,6179,340098,0
2033,99/04/08,-210,79,2720,6532,-19 6,3934,-13 10,2.93%,60.23%,125,55.4,55.5,54.85,55.05,-0.35,-0.63%,9030,498542,0
2034,99/04/07,20,1120,3118,6551,15 9,3947,32 2,2.94%,60.25%,92,55.35,55.5,55.3,55.4,0.1,0.18%,6597,365507,0
2035,99/04/06,-20,-1032,2507,6536,-135 7,3915,70 10,2.93%,59.90%,202,54.9,55.55,54.9,55.3,0.55,1.00%,15860,878633,0
2036,99/04/02,0,-171,270,6671,276 2,3845,-8 5,2.99%,57.64%,46,54.75,54.9,54.65,54.75,0.0,0.00%,5653,309707,0
2037,99/04/01,0,-1924,438,6395,-46 1,3853,-19 10,2.87%,60.25%,122,54.25,54.9,54.25,54.75,0.5,0.92%,12561,687176,0
2038,99/03/31,50,-2337,1031,6441,67 7,3872,59 5,2.90%,60.11%,35,54.35,54.45,54.2,54.25,-0.2,-0.37%,10910,592799,0
2039,99/03/30,0,-4411,310,6374,-175 6,3813,51 3,2.87%,59.82%,77,54.5,54.55,54.35,54.45,-0.05,-0.09%,7592,413272,0
2040,99/03/29,0,-3248,-579,6549,-267 3,3762,38 8,2.96%,57.44%,70,54.15,54.55,54.15,54.5,0.5,0.93%,16278,885608,0
2041,99/03/26,20,2658,271,6816,-178 0,3724,-33 8,3.09%,54.64%,147,53.25,54.15,52.9,54.0,0.5,0.93%,11521,617382,0
2042,99/03/25,30,3014,2574,6994,52 8,3757,87 7,3.17%,53.72%,203,53.35,53.7,52.9,53.5,0.0,0.00%,14547,774041,0
2043,99/03/24,0,5564,8647,6942,71 0,3670,2 4,3.13%,52.87%,89,53.5,53.75,53.45,53.5,0.15,0.28%,19135,1025229,0
2044,99/03/23,0,216,1076,6871,-13 9,3668,41 8,3.08%,53.38%,131,53.7,53.8,53.25,53.35,-0.35,-0.65%,8078,432328,0
2045,99/03/22,-195,-2354,-2085,6884,226 4,3627,-39 10,3.08%,52.69%,56,54.0,54.0,53.25,53.7,-0.55,-1.01%,7376,395093,0
2046,99/03/19,40,-141,201,6658,74 9,3666,-59 1,2.98%,55.06%,40,54.45,54.45,54.0,54.25,-0.15,-0.28%,5394,292259,0
2047,99/03/18,0,-376,-64,6584,454 9,3725,-233 4,2.95%,56.58%,179,54.25,54.55,54.05,54.4,0.25,0.46%,8609,467282,0
2048,99/03/17,-1000,5447,4468,6130,-12 5,3958,84 8,2.74%,64.57%,118,53.45,54.15,53.4,54.15,1.05,1.98%,14911,802914,0
2049,99/03/16,0,7649,1509,6142,83 1,3874,-38 6,2.75%,63.07%,220,52.8,53.1,52.75,53.1,0.25,0.47%,13206,698391,0
2050,99/03/15,0,528,517,6059,-21 5,3912,137 3,2.69%,64.57%,58,53.5,53.55,52.7,52.85,-0.75,-1.40%,10348,548487,0
2051,99/03/12,0,3643,4621,6080,80 6,3775,-52 6,2.69%,62.09%,97,53.7,53.7,53.4,53.6,-0.05,-0.09%,12617,675579,0
2052,99/03/11,0,-813,538,6000,-9 3,3827,71 3,2.66%,63.78%,102,54.0,54.0,53.5,53.65,-0.15,-0.28%,6658,358345,0
2053,99/03/10,0,-194,291,6009,-3 8,3756,-16 8,2.66%,62.51%,63,53.85,53.95,53.45,53.8,0.0,0.00%,6842,367951,0
2054,99/03/09,-350,115,3442,6012,-247 6,3772,44 10,2.66%,62.74%,59,53.7,53.8,53.55,53.8,0.15,0.28%,7770,417203,0
2055,99/03/08,0,6039,4331,6259,-83 9,3728,-26 2,2.77%,59.56%,62,53.3,53.65,53.25,53.65,0.7,1.32%,16986,907762,0
2056,99/03/05,-650,6542,1439,6342,-377 7,3754,8 10,2.80%,59.19%,111,52.85,53.2,52.5,52.95,0.75,1.44%,13619,720117,0
2057,99/03/04,-444,-64,-765,6719,-346 2,3746,-23 5,2.95%,55.75%,167,52.75,52.9,51.8,52.2,-0.45,-0.85%,8149,426374,0
2058,99/03/03,0,5360,1099,7065,217 1,3769,43 10,3.08%,53.35%,114,52.7,53.1,52.5,52.65,0.0,0.00%,8765,462427,0
2059,99/03/02,-338,6741,-377,6848,-178 7,3726,35 0,2.98%,54.41%,143,52.75,53.1,52.55,52.65,-0.15,-0.28%,9997,528112,0
2060,99/03/01,-200,5021,2527,7026,-108 6,3691,160 1,3.05%,52.53%,244,51.5,52.95,51.5,52.8,1.25,2.42%,13647,715420,0
2061,99/02/26,-130,1582,36,7134,-104 7,3531,164 5,3.10%,49.50%,125,51.65,51.75,51.2,51.55,-0.1,-0.19%,9391,483838,0
2062,99/02/25,60,-4856,-2847,7238,149 6,3367,281 3,3.15%,46.52%,151,52.25,52.3,51.35,51.65,-0.6,-1.15%,20471,1062022,0
2063,99/02/24,0,5897,807,7089,37 3,3086,136 8,3.08%,43.53%,105,52.15,52.55,52.15,52.25,-0.35,-0.67%,11038,577820,0
2064,99/02/23,406,3849,-237,7052,96 0,2950,219 8,3.03%,41.83%,139,52.6,52.75,52.2,52.6,0.0,0.00%,9598,504580,0
2065,99/02/22,0,2886,200,6956,-435 8,2731,251 7,3.00%,39.26%,81,53.05,53.15,52.6,52.6,0.5,0.96%,11225,594118,0
2066,99/02/10,365,-2850,-1026,7391,46 0,2480,20 4,3.19%,33.55%,130,51.95,52.25,51.7,52.1,0.55,1.07%,11277,586447,0
2067,99/02/09,0,-5960,527,7345,-27 9,2460,-149 8,3.17%,33.49%,182,50.85,51.65,50.75,51.55,0.7,1.38%,11270,578396,0
2068,99/02/08,0,-13066,-237,7372,258 4,2609,-2 10,3.22%,35.39%,188,51.05,51.2,50.7,50.85,-0.35,-0.68%,18166,924931,0
2069,99/02/06,-700,-12532,213,7114,440 9,2611,172 1,3.16%,36.70%,463,50.8,51.3,50.3,51.2,0.45,0.89%,20633,1049373,0
2070,99/02/05,170,-10573,-2165,6674,628 9,2439,70 4,3.01%,36.54%,488,51.25,51.3,50.5,50.75,-1.8,-3.43%,24217,1231585,0
2071,99/02/04,0,-1838,-78,6046,154 5,2369,6 8,2.75%,39.18%,145,52.75,52.85,52.35,52.55,-0.2,-0.38%,5941,312542,0
